dataset,configuration,configuration_label,question_id,sentence_index,citation_count,citation_present,human_supported,automatic_supported
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_50,3,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_50,4,1,1,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_51,0,2,1,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_51,1,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_51,2,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_51,3,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_51,4,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_52,0,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_52,1,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_52,2,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_52,3,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_53,0,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_53,1,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_53,2,1,1,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_53,3,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_53,4,1,1,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_53,5,1,1,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_54,0,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_54,1,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_54,2,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_54,3,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_54,4,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_54,5,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_55,0,1,1,0,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_55,1,1,1,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_55,2,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_55,3,1,1,0,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_55,4,1,1,0,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_55,5,1,1,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_56,0,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_56,1,2,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_56,2,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_56,3,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_56,4,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_57,0,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_57,1,2,1,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_57,2,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_57,3,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_57,4,1,1,0,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_57,5,2,1,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_58,0,2,1,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_58,1,1,1,0,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_58,2,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_58,3,3,1,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_58,4,1,1,0,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_58,5,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_59,0,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_59,1,1,1,0,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_59,2,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_60,0,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_60,1,2,1,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_60,2,2,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_60,3,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_61,0,3,1,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_61,1,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_61,2,1,1,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_61,3,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_61,4,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_61,5,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_61,6,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_62,0,2,1,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_62,1,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_62,2,1,1,0,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_63,0,2,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_63,1,3,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_63,2,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_63,3,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_63,4,2,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_63,5,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_64,0,1,1,1,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_64,1,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_64,2,2,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_64,3,3,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_64,4,1,1,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_65,0,3,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_65,1,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_65,2,1,1,1,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_65,3,1,1,0,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_65,4,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_69,0,3,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_69,1,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_69,2,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_69,3,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_70,0,3,1,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_70,1,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_70,2,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_70,3,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_71,0,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_71,1,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_71,2,1,1,0,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_71,3,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_71,4,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_71,5,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_73,0,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_73,1,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_73,2,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_73,3,3,1,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_73,4,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_74,0,2,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_74,1,1,1,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_74,2,2,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_74,3,2,1,0,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_74,4,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_76,0,2,1,0,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_76,1,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_76,2,2,1,1,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_76,3,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_76,4,2,1,0,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_76,5,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_76,6,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_77,0,1,1,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_77,1,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_77,2,2,1,0,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_77,3,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_78,0,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_78,1,3,1,1,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_78,2,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_78,3,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_79,0,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_79,1,1,1,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_79,2,1,1,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_79,3,1,1,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_79,4,1,1,1,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_79,5,1,1,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_80,0,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_80,1,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_80,2,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_80,3,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_80,4,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_80,5,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_80,6,2,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_81,0,1,1,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_81,1,2,1,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_81,2,2,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_81,3,3,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_81,4,1,1,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_82,0,2,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_82,1,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_82,2,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_82,3,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_83,0,3,1,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_83,1,2,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_83,2,1,1,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_83,3,1,1,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_83,4,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_84,0,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_84,1,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_84,2,1,1,1,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_84,3,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_85,0,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_85,1,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_85,2,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_85,3,1,1,0,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_85,4,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_85,5,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_86,0,2,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_86,1,1,1,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_86,2,1,1,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_86,3,2,1,1,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_86,4,1,1,0,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_87,0,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_87,1,1,1,1,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_87,2,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_87,3,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_87,4,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_88,0,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_88,1,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_88,2,1,1,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_88,3,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_88,4,1,1,0,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_88,5,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_88,6,1,1,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_88,7,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_89,0,1,1,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_89,1,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_89,2,1,1,0,0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_89,3,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,GPT-3.5 / reranked samples,eli5_89,4,1,1,1,1
